"","DivPosts$X","DivPosts$X.11","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","Sentiment","SentimentScore"
"1399","U of T Arts & Science Registrar","RT @ArtSciRegistrar : Need financial aid? You could be eligible for scholarships or emergency grants. Visit https://t.co/k6FTaInXIb to learn more.

#UofTBacktoSchool  [1/3] https://t.co/WAiaFPBPXH",0,0,0,1,0,1,1,0,1,4,"positive",3
"1400","University of Toronto","#COVID19 shutdowns have given millions a glimpse of a world without sport. 

This #UofT researcher @UofTKPE finds 'steep decline' in youth participation in sport. ? https://t.co/hQVjyhfnzb https://t.co/gpkXcBEz8s",1,1,0,1,1,0,1,0,0,2,"positive",2
"1401","University of Toronto Student Life","RT @UofTStudentLife : Good morning, #UofT! Today’s ASKme Anything! information booths are popping up at the following locations (10am-3pm):
??King's College Rd. &amp; College St.
?? St. George St. &amp; College St. 
Details here: https://t.co/C6GqyArCIY #StartStrongUofT https://t.co/Ddhdc4mmEK",0,1,0,0,1,0,1,1,0,2,"positive",2
"1402","University of Toronto","MBA students at #UofT's @rotmanschool lead a drive to fund a scholarship to support Black students in the school’s morning and evening MBA programs https://t.co/KbhL9wYoSF https://t.co/hwFDZBSzQ0",0,0,0,0,1,1,0,1,1,2,"positive",1
"1403","University of Toronto","Learn more on @UofTNews: #UofT to require proof of vaccination for all community members coming to campus https://t.co/Q2rNvRXEGF",0,1,0,0,0,0,0,1,0,2,"positive",2
"1404","University of Toronto","An update on #UofT's COVID-19 fall planning https://t.co/s7JpbMa8HT https://t.co/4DrzU6iVhe",0,1,0,0,0,1,0,1,1,1,"neutral",0
"1405","University of Toronto","Welcome to #UofT, Kayla! ?? #UofTBackToSchool https://t.co/uHYZee9yiB",0,0,0,0,0,0,0,0,0,0,"neutral",0
"1406","University of Toronto","#Insulin100: With a focus on skin cells, #UofT's @michael_sefton seeks 'huge step forward' in diabetes treatment ?? https://t.co/qeCx7PyBDT https://t.co/y54LSXGtiC",0,0,0,0,0,0,0,0,0,1,"positive",1
"1407","Factor-Inwentash Faculty of Social Work","RT @UofT_FIFSW : FIFSW faculty published 4 new books this year — covering topics such as race, culture &amp; #mentalhealth; excluded populations in HIV; protecting children; &amp; anti-oppressive social work practice. Learn more about them in our 2020-2021 Year in Review! #SocialWork #UofT #research https://t.co/KofEzMGpG9",1,0,2,1,0,2,0,2,2,5,"positive",3
"1408","University of Toronto Student Life","RT @UofTStudentLife : Find real-time and/or appointment-based confidential support for any school, health, or general life concern with U of T My SSP. 
Download the My SSP app: https://t.co/59sAf08sGV or call 1-844-451-9700. Outside of North America, call 001-416-380-6578 #UofT https://t.co/lhVoFqA46T",0,1,0,0,0,0,0,4,0,2,"positive",2
"1409","OISE - Applied Psychology & Human Development","RT @APHDatOISE : #WaybackWednesday: As we approach the start of another academic year, we look back at some of the bright faces that we welcomed last year at orientation! ???? Learn more about these students and their journey to OISE here ??https://t.co/8DTSKvPOcC #OISETogether https://t.co/cqttoog0hT",0,2,0,1,2,0,0,1,0,4,"positive",4
"1410","University of Toronto","Meet first-year student Emeka! 

He'll join @UTSC for the first time this fall. When deciding what profession to pursue, he combined his own interests with his dad’s to focus on becoming either a neurosurgeon or orthopaedic surgeon. ?? What will your #UofT be? #UofTBackToSchool https://t.co/RZlmlxMqCz",0,1,0,0,0,1,0,0,1,3,"positive",2
"1411","University of Toronto","Are you a first-year or returning international student at #UofT? Join @UofTStudentLife's Uni Prep: International Student Q&amp;A this Friday, August 27, 9-10 a.m. ET.
https://t.co/R1UhRzOt15 ?? #UofTBackToSchool https://t.co/AFRwzwsnvt",0,0,0,0,0,0,0,0,0,2,"positive",2
"1412","University of Toronto","Dr. @NotishaMassaqu1 has spent 30+ years advocating for greater access to primary health care in Black communities across Canada. Now, she joins @UTSC as an assistant professor. https://t.co/6bz9xQUtuS https://t.co/vdqY4049zw",0,0,0,0,0,1,0,1,2,3,"positive",1
"1413","U of T Arts & Science Registrar","RT @ArtSciRegistrar : ??@UofTArtSci students - It’s almost #UofTBacktoSchool time! 

Whether you are a first-year student or returning as an upper-year student, follow this thread ???? for useful resources to help you succeed. https://t.co/UqLM6T5xWO",0,2,0,0,2,0,1,2,0,2,"positive",2
"1414","University of Toronto Student Life","RT @UofTStudentLife : Today’s ASKme Anything! information booths are popping up at the following locations (10am-3pm):
??King's College Rd. &amp; College St.
??St. George St. &amp; College St.
??St. George St.&amp; Willcocks St.
Details here: https://t.co/TQL5ew2Pyk #uoft https://t.co/wJ3ZpFbmg6",0,0,0,0,0,0,0,0,0,1,"positive",1
"1415","University of Toronto","Improving public health – in real time: #UofT experts @ihpmeuoft on the need for Learning Health Systems https://t.co/DcCvwIJzC7 https://t.co/knTYRomqMv",0,2,0,0,0,0,0,1,0,4,"positive",4
"1416","University of Toronto","Four new #UofT medical students share what inspired them to study medicine ?? https://t.co/Bt4UxfqgxS https://t.co/PaBn15s9Do",0,2,0,1,2,0,1,3,0,4,"positive",4
"1417","Hart House","RT @harthouseuoft : Join us for the last summer session of Producers’ Circle -  Drop In/Beat Share with Marco Adamovic a.k.a Vic Adamo on Wednesday August 25. All genres of music welcome. Don't miss out, register now: https://t.co/pwJsYjixDV

#HartHouse  #HartHouseHipHop #HipHopEducation https://t.co/jZSDOSV7Bv",0,1,0,0,2,1,0,1,0,4,"positive",4
"1418","University of Toronto","Researchers from @UofT_DLSPH explore alternating diets to promote weight loss #UofT ?? https://t.co/CsquoRgsmD https://t.co/eYOXXttWg8",1,2,1,2,1,2,1,1,2,1,"negative",-1
"1419","Art Museum","RT @artmuseumuoft : We're excited to announce the Tree Protection Zone, a temporary public art project installed on tree-protection hoardings in preparation for the Indigenous Landscape Project at Hart House Circle! https://t.co/3sd4KZ8Nq3 https://t.co/dbrM2CPBzS",1,5,1,0,3,1,3,2,0,4,"positive",4
"1420","University of Toronto",".@UofTEngineering outreach program helps Black high school students access #STEM programs #UofT ?? https://t.co/BfMIsZqgDp https://t.co/s8gEa8kLUT",0,0,0,0,0,1,0,1,1,0,"negative",-1
"1421","University of Toronto Student Life","RT @UofTStudentLife : TODAY @ 12pmET! Live chat with staff &amp; students from the CLUBS team. They'll be answering the top 5 questions new students have about joining a club + any questions that come in. Details here: https://t.co/77VPzx0qoH #UofT #StartStrongUofT https://t.co/a5mn6r6eU5",0,1,0,0,0,0,0,2,0,1,"positive",1
"1422","University of Toronto",".@UTM's Fiona Rawle (@FiRawle) shares kindness-based teaching philosophy in 12 steps #UofT ?? https://t.co/NZCbirBDXg https://t.co/CLJRuxUV70",0,0,0,0,0,0,0,0,0,1,"positive",1
"1423","University of Toronto","A team of #UofT researchers are studying what happens to microplastics as they make their way into ditches, streams, rivers &amp; lakes, especially during heavy rainstorms. ?? https://t.co/pfNqodh3SF https://t.co/g10P2KAjoK",0,0,0,0,0,0,0,1,0,0,"neutral",0
"1424","University of Toronto","Adults with disabilities face barriers accessing food, leading to food insecurity, according to a new #UofT study ? https://t.co/d8lNk2Utzi https://t.co/YPUOf4BcTF",0,0,0,1,1,0,0,2,1,2,"positive",1
"1425","University of Toronto","#UofTBackToSchool: Are you a new #UofT student? To have access to online services starting Day 1 of classes, you must convert your JOINid to a UTORid before classes begin. 

Learn more: https://t.co/klJegzOi5b https://t.co/SOujsLiqWu",0,0,0,0,0,0,0,0,0,2,"positive",2
"1426","University of Toronto","New #UofT study uncovers evolutionary forces in aging of blood system &amp; increased risk of cancer ?? https://t.co/FrFBc61vhZ https://t.co/bV3GtfOvEA",1,1,1,2,0,1,0,1,2,1,"negative",-1
"1427","University of Toronto Student Life","RT @UofTStudentLife : Today’s ASKme Anything info booth locations are as follows:
*King's College Rd. &amp; College St., at the campus gates
*St. George St. &amp; College St., at the Koffler Student Services Centre (KS)
The booth locations are posted daily at https://t.co/C6GqyArCIY #StartStrongUofT #UofT https://t.co/72ESxYMgsn",0,1,0,0,0,0,0,0,0,0,"neutral",0
"1428","University of Toronto","Time to care about care: #UofT project measures care work’s importance to the global economy ?? https://t.co/fx5fDK4Yru https://t.co/EFvXdTVvR4",0,2,0,0,0,0,0,1,0,1,"positive",1
"1429","University of Toronto","#UofT teams up with #OVO to launch new collection ???? https://t.co/QFUoE5se8Z https://t.co/04JOwHZH2r",0,1,0,0,0,0,0,0,0,1,"positive",1
"1430","University of Toronto","Varsity Stadium holds a special place in the hearts of many, including #UofT alum &amp; former professor Bruce Kidd. From training at the stadium to competing in the 1964 Olympics, Varsity was much more than just an athletic field for Bruce – it was home. ?? https://t.co/GEhc46xznU https://t.co/7kzlstqnJ1",0,0,0,0,1,0,0,1,0,4,"positive",4
"1431","University of Toronto Student Life","RT @UofTStudentLife : ASKme Anything! pop-up information booths are back this year! Upper-year students &amp; recent grads will be out around campus weekdays August 23 – September 30 (and over the Labour Day weekend). Details here:
https://t.co/OO0zPz9MPy #UofT #StartStrongUofT https://t.co/Nhu8zqFnwv",0,0,0,0,0,0,1,0,1,2,"positive",1
"1432","University of Toronto","#UofT engineering &amp; life sciences students to test how changes in gravity affect human genetics ?? https://t.co/3noxrxMSK6 https://t.co/oxMw1Pkp92",0,0,0,0,0,0,0,0,0,0,"neutral",0
"1433","Dunlap Institute","RT @DunlapInstitute : Join us for our popular Planet Party, on Saturday, September 11. 

Starting at 8pm ET, you can stargaze with our all-star team of astronomers. We’ll show you how to find constellations and planets in the night sky. 

Direct event link here: https://t.co/oPI1cCB0Gt https://t.co/Y7wClywjkF",0,1,0,0,1,0,0,3,0,3,"positive",3
"1434","University of Toronto","#UofT moves up one spot to 22nd globally in latest Shanghai university rankings ???? https://t.co/emc3jFRosd https://t.co/6qGmObVPq9",0,1,1,1,0,0,0,0,1,1,"neutral",0
"1435","University of Toronto Vaccine Clinic","RT @UofTVaxClinic : Booking is open for our clinic next week! ??

 ?? We are running August 25th &amp; August 26th, 1:00pm - 4:45pm

Get your dose now! Link in bio.
 
??255 McCaul Street. 

#vaccinated #UofT #TorontoVaccine #BackToSchool #FindYourImmunization https://t.co/5oFjPnSb09",0,0,0,0,0,0,0,0,0,1,"positive",1
"1436","University of Toronto","Epidemiology students from @UofT_DLSPH release playbook for their popular #COVID19 dashboard #UofT ?? https://t.co/w5C541qD5N https://t.co/CvS6byP5uY",0,0,0,0,0,0,0,0,0,0,"neutral",0
"1437","University of Toronto","Saturday’s earthquake in Haiti combined with tropical storm Grace have brought devastation and misery to a people and a country so sadly familiar with suffering. 

Read #UofT's statement: https://t.co/pJ68IxNxRd https://t.co/PYxq0kxXx5",4,0,2,4,0,5,2,2,6,3,"negative",-3
"1438","University of Toronto Student Life","RT @UofTStudentLife : Meet fellow international students and learn more about the Centre for International Experience at the INTERNATIONAL STUDENT WELCOME: 
*Tuesday, Aug. 24, 9:30-10:30amET
*Wednesday, Aug. 25, 2-3pmET
*Thursday, Aug. 26, 9-10pmET
Register today at https://t.co/vp4QGoiyyM #UofT https://t.co/5bl7IRkY5Y",0,0,0,0,0,0,0,1,0,2,"positive",2
"1439","U of T Arts & Science","RT @UofTArtSci : .@UofTEarthSci’s new chair, Sarah Finkelstein (@SarahFinkelste5), sees geoscience as a way to solve some of the most daunting challenges we face — including pollution, sustainability and climate change.

Learn more: https://t.co/2VaWjHaUKj https://t.co/RvG9aW99BH",0,0,1,1,0,0,0,0,1,2,"positive",1
"1440","University of Toronto","Researcher from @UofTDentistry examines damaging effects of teeth-whitening products on dental cells #UofT ?? https://t.co/lyWdbk76X5 https://t.co/gnLhMfQDIp",0,0,0,0,0,0,0,0,0,0,"neutral",0
"1441","Bloomberg Nursing","RT @UofTNursing : #Nursing participants are invited to take part in a pre-survey as part of a #UofT Indigenous Cultural Safety Study, that will inform the development of Indigenous cultural safety training specific to nursing. View the survey here: https://t.co/B8aB4wWLS6 https://t.co/JHlhXQlhtA",0,0,0,0,0,0,0,1,0,1,"positive",1
"1442","University of Toronto","#UofT researchers say that systematic factors that influence the onset &amp; course of diabetes are key areas that will drive the future of diabetes care &amp; discovery. #Insulin100 ?? https://t.co/y8Vub3dQyz https://t.co/f1ouqx7Oom",0,1,0,0,0,0,0,0,1,2,"positive",1
"1443","University of Toronto","#OVO x #UofT / FW2021 ????
08.20.2021 https://t.co/6atcBHJZI5",0,0,0,0,0,0,0,0,0,0,"neutral",0
"1444","U of T Alumni","RT @uoftalumni : Get the coping skills health care workers need today. Learn to manage your mental health at this free, online course for @UofT alumni on the frontline. Register before September 6 to get full access. https://t.co/6qByaRq5yl #UofTalumni",0,0,0,0,0,0,0,1,0,3,"positive",3
"1445","University of Toronto","#UofT researchers call for Afrocentric approach to boost vaccine uptake among Black communities #ThisIsOurShotCA ?? https://t.co/8pyt6gwkOB https://t.co/AnvzFK9BOv",0,0,0,0,0,1,0,0,1,1,"neutral",0
"1446","University of Toronto",".@EEBToronto students Avril (@MicrobesnUs) &amp; Juan (@juancho_vs) are studying coyotes &amp; foxes in Toronto using something most people would ignore. What do they use? Let’s just say that to them it is more valuable than gold. What will your #UofT be? ?? https://t.co/GEhc46xznU https://t.co/fdaO2AMo9h",0,0,0,0,0,0,0,0,1,2,"positive",1
"1447","Danielle Martin","RT @docdanielle : Thrilled to announce: On Oct 4 I take on the role of Chair, @UofTFamilyMed - the largest #familymed Dept in the world! Can’t wait to learn from leaders in research, #MedEd, quality, global health, #SDOH... Thank you @WCHospital for the last 8 years - it has been a joy and honour",0,1,0,0,1,0,0,0,1,2,"positive",1
"1448","University of Toronto","Moderna gives bigger antibody boost than Pfizer in elderly, according to a new study led by @UofTMedicine &amp; @SinaiHealth researchers #UofT ?? https://t.co/SWkxFrBU5o https://t.co/6nnp4sdJqe",0,0,0,0,0,0,0,0,0,1,"positive",1
"1449","University of Toronto Student Life","RT @UofTStudentLife : Have you filled out the #UofT Student Equity Census? Count yourself in! It’s easy, confidential and will help remove barriers to equity for students: https://t.co/u9UkBPDO9R https://t.co/6p4T6E7c4l",1,0,0,1,0,1,0,2,1,2,"positive",1
"1450","University of Toronto","Looking for mental health support? #UofT's Navi is an online tool that can help you find resources &amp; services that are right for you. ?? https://t.co/WiuvGoQFx9 https://t.co/C9jXHtcpFW",0,0,0,0,1,0,0,1,0,1,"positive",1
"1451","Temerty Medicine","RT @uoftmedicine : Great list of resources compiled by @CAMHnews &amp; informed by clinical and research expertise about youth mental health. Many of these resources have been co-developed by youth, for youth. 
Check them out ??https://t.co/2wRihKuQsH",1,1,0,1,2,0,1,2,0,3,"positive",3
"1452","University of Toronto","Babies prefer a familiar tune – even if it’s sung by a stranger, according to new @UTSC study #UofT ?? https://t.co/vSUkHnicMZ https://t.co/vHVkHjWQAY",0,0,0,1,0,0,0,2,1,3,"positive",2
"1453","OISEUofT","RT @OISEUofT : Isabella gamifies your classroom: OISE Stay At Home Club https://t.co/rmD9R46Nh6",0,0,0,0,0,0,0,0,0,0,"neutral",0
"1454","University of Toronto","Smartphones &amp; privacy: @UofTEngineering researchers on why we give access to apps #UofT ?? https://t.co/p3hTLK9LOv https://t.co/DsMAVELqpm",0,0,0,0,0,0,0,0,0,0,"neutral",0
"1455","University of Toronto","Many in the #UofT community have been watching the news unfold in Afghanistan. To faculty, staff, students and alumni with ties to Afghanistan, we appreciate that this must be a particularly difficult and worrying time.

Read more: https://t.co/pM2ckNb1qv https://t.co/SobXuGNEwQ",0,3,0,2,0,1,0,1,1,3,"positive",2
