,DivPosts$X,DivPosts$X.11,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,Sentiment,SentimentScore
1485,MLHealthUnit,"RT @MLHealthUnit : Need your first dose of COVID-19 vaccine? Just walk-in and ???? #GetVaxxed! Starting Wednesday, July 14, it will no longer be necessary to book appointments to receive a first dose of vaccine at one of the four mass vaccination clinics in #Middlesex-#LdnOnt. /1",0,0,0,0,0,0,0,0,0,1,positive,1
1486,Queen's University,"RT @queensu : Congratulations to @OpiyoOloya on this important appointment! Thank you for your service on #queensu University Council, we wish you the best in your new role at @WesternU. https://t.co/SJ2rGD4zBW https://t.co/v4doOad20J",0,2,0,0,0,0,0,2,0,3,positive,3
1487,Western University,"A renowned advocate for social justice and human rights, @OpiyoOloya has been named #WesternU's first associate vice-president of equity, diversity and inclusion. #cdnpse #onpse #ldnont #EDI https://t.co/MlX4xzauEN",0,0,0,0,0,0,0,5,1,5,positive,4
1488,Western University,"A #WesternU research team led by Yolanda Hedberg analyzed dozens of #tattoo inks and found most fail to meet industry standards, potentially increasing health risks. @HedbergLab https://t.co/Yl4jjnf6QJ",0,0,0,0,1,0,0,2,0,1,positive,1
1489,Dr. Alex Levine (she/her),"RT @AlexTLev : Humbled to be part of this amazing panel discussing lived experience as LGBTQ+ in STEM on July 14th! ??????????????????????????????

Join us! Register here: https://t.co/r011AU4UzH

Thank you for all the amazing work you do organizing such valuable events @Shohineee and @westernsogs! @WesternU https://t.co/2OPPZFAOeX",0,0,0,0,0,1,0,0,0,3,positive,3
1490,SSHRC,"RT @SSHRC_CRSH : #SSHRCFunded researchers are examining the impacts #Covid19 may have on world population. #WorldPopulationDay

??https://t.co/5oWNVB6Cg9
@KateHeeChoi @WesternU @PatrickADenice #WPD2021 https://t.co/bQdGndFF5L",0,0,0,0,0,0,0,0,0,1,positive,1
1491,London Free Press,RT @LFPress : New rain garden part of Western's plan to enhance its natural spaces https://t.co/Z3XyNYNGvv #ldnont https://t.co/kEy7p2v6lG,0,1,0,0,1,0,0,0,0,2,positive,2
1492,WesternU Visual Arts,"RT @westernuVisArts : ""Bruce Peninsula"" Linocut, 11""x15""  by JoAnna Weil. JoAnna is starting her 4th year in Visual Arts and Mathematics at @WesternU this fall! See more artwork by our students on Instagram https://t.co/wvSTqDb8iU…? https://t.co/dTz0dU7raF",0,0,0,0,0,1,0,0,1,0,negative,-1
1493,London Free Press,"RT @LFPress : High schoolers across Canada – including 60 working virtually @WesternU – will tackle the “big wicked problem” of water issues, ranging from First Nations boil-water advisories to Lake Erie bacteria blooms. @HeatheratLFP has more on #SHAD2021: https://t.co/xk3LXdcBvY https://t.co/cG9Tr3BbbG",1,0,2,3,0,2,1,0,4,2,negative,-2
1494,Western University,"Our very best wishes to extraordinary @westernuAlumni Alice Munro, for whom our Chair in Creativity is named. #purpleandproud #ldnont @westernuArts ?? https://t.co/l0LZIXpIgG",0,0,0,0,0,0,0,0,0,1,positive,1
1495,Western University,"We're throwing back to #FollowFriday with a shoutout to a few of our newest #WesternU faculty &amp; appointments! Check out @cwilliamg, @ProfPearce, @kaitlynn_mendes, @IKNamukas and @david_goldblum.

We would love to know, which #WesternU tweeters would you nominate next? https://t.co/m4DZWrattN",0,0,0,0,1,0,0,1,0,2,positive,2
1496,Western Archives,"RT @westernulibsARC : Ready to jump into the weekend?

#OnThisDay in 1954, Silverwood Park was the place to be to cool off. In the background of the photograph, you can see workers already preparing for winter as they construct the skating rink.

Photograph is from the London Free Press Collection. https://t.co/uxdYr5lUa0",0,1,0,0,1,0,0,0,0,3,positive,3
1497,Western University,From @lfpress: New rain garden part of plans to enhance natural spaces on campus #sustainability #westernu #ldnont @westernuSustain https://t.co/BYIxNOlcaE,0,0,0,0,1,0,0,0,0,2,positive,2
1498,MLHealthUnit,"RT @MLHealthUnit : The race is on to complete a #TwoDoseSummer! Over the next five weeks, #MLHU will hold a series of Walk-in Pop-up COVID-19 Vaccination Clinics at various locations in #Middlesex-#LdnOnt. See the full schedule here: https://t.co/06NKqcJ5RM ???? #GetVaxxed /1",0,0,0,0,0,0,1,1,1,1,neutral,0
1499,Western University,"Research is underway at #WesternU that can help improve antiepileptic drug delivery through optimized dosing, led by @westernuEng professor Kibret Mequanint #epilepsy #NFRF https://t.co/VeNq7o9crm",0,2,0,0,1,0,0,2,1,3,positive,2
1500,Western University,New research in @NatureComms by an interdisciplinary team including #WesternU prof @JayTStock has found #prehistorichumans who lived in colder climates tended to have bigger bodies than those who lived in warmer environments. @westernuSocSci https://t.co/2kfONwmgUj,0,0,0,0,1,0,0,2,0,2,positive,2
1501,Western Music,"RT @westernuMusic : Hey @WesternU non-Music majors! Looking to add some music to your 2021-22 schedule? Check out all our open music and dance courses, including Drumming Across Cultures, Beginner Guitar, Music and Gaming, Hip Hop, and Listening to Music. https://t.co/ayUALdSF1G",0,0,0,0,2,1,0,1,0,3,positive,3
1502,Western University,"In light of the recent suspension of American sprinter Sha’Carri Richardson, former Olympian and @westernuOlympic director Angela Schneider gives her take on why athletes should decide what drugs should be banned. @ConversationCA https://t.co/nt5lJjXokv",0,0,0,1,0,0,0,1,1,1,neutral,0
1503,Western University,@BaichwalABC7 @grahamctv @ctvottawa @PatriciaBoalCTV @mattskubeCTV @iveybusiness @ottawacity @CityofVancouver @CTV Congrats to your son! Welcome to Western ??,0,0,0,0,0,0,0,0,0,0,neutral,0
1504,Ontario Colleges and Universities,"RT @ONtrainandstudy : With funding from @ONGov, researchers from @WesternU are exploring ways to improve medical imaging in ultrasound technology. #OntarioMade

https://t.co/glGqcyV3BW https://t.co/KMjIHsyCHs",0,2,0,1,1,0,0,2,0,3,positive,3
1505,Western University,"""We must do better to build relationships. Students of today, your strength, courage and instincts will prevail and as a result, we will prosper as a country."" - Mary Simon, honorary degree recipient, to Western graduates at Convocation, June 19, 2017 https://t.co/cw3W8pUATi",0,4,0,0,2,0,0,1,0,6,positive,6
1506,Western University,"Congratulations to Mary Simon on today's historic appointment as Governor General!
https://t.co/EAtl4Qegrg",0,0,0,0,0,0,0,2,0,1,positive,1
1507,Western University,"Inspired by an assignment in a research methods course, #WesternU PhD student Tyler Girard has developed a way to measure international norms around lesbian, gay and bisexual equality. His work has been published in the @apsrjournal #LGBTQ https://t.co/C5xy26NPjs",0,0,1,0,2,1,1,3,1,2,positive,1
1508,Morrissette Entrepreneurship,RT @MorrissetteEntr : #WesternU founders Samir Hamadache and Shea Tough have partnered with @theGroveWFD through their startup @FC_SynBio. Together they will build a 7000 sq. ft accelerator for #entrepreneurs in the synthetic biology space. https://t.co/q5AAMj3XnZ  @westernuAlumni @westernuScience,0,0,0,0,0,1,0,0,1,1,neutral,0
1509,Academica Top Ten,RT @AcademicaTopTen : Western invests $6M in EDI initiatives  #CDNPSE #HigherEd #Education @WesternU | Read More:  https://t.co/T7teCwD7UJ,0,0,0,0,0,0,0,0,0,0,neutral,0
1510,Western University,Incredible news for #LdnOnt #Middlesex! #GetVaxxed ?? ?? https://t.co/qnRFcKAseJ,0,0,0,0,0,0,0,0,0,0,neutral,0
1511,Western University,Ashley Li's passion for writing amidst a course load of research allowed her to stand out as an applicant for #WesternU Student-Writer-in-Residence. Now she's bridging the gap between science and creative writing. #creativewriting https://t.co/QCGiwLjbTy,0,2,0,0,1,0,0,1,1,3,positive,2
1512,Western University,"PhD student Robert Colonna is exploring the 'whys' of weed behind the wheel to help deter young people from driving high. @westernuFHS #westernu #cannabis
https://t.co/Mk0qpPFKaU",0,1,0,0,1,0,1,0,0,1,positive,1
1513,LondonEDC,RT @LondonEDC : Registration is now open for the @WesternU  hirewesternu VIRTUAL Career Fair. Visit and register now to secure your companies booth space:https://t.co/LCKXIzNAPv,0,1,0,0,0,0,0,0,0,3,positive,3
1514,LondonPublicLibrary,"RT @londonlibrary : Explore metamorphosis &amp; transformation in A Midsummer Night's Dream, Shakespeare's great comedy of dreaming &amp; desire in our talk with @stratfest live on Zoom on July 20 at 7pm, featuring @WesternU English Professor M.J. Kidnie.
#LdnOnt

Register: https://t.co/aPRnK0BTfu https://t.co/qN6Uh6Q6yi",0,1,0,0,0,0,0,1,0,2,positive,2
1515,MLHealthUnit,"RT @MLHealthUnit : #MLHU is issuing a 2-day heat alert for today &amp; tomorrow, with temperatures forecasted as slightly cooler Tuesday, but still very warm. Please #StayCool, be #SunSmart, &amp; continue to follow public health guidance to #StopTheSpread of COVID-19. Learn more: https://t.co/f3WIY0wUcG https://t.co/RdmMqV9nZi",0,3,0,0,0,0,0,2,0,4,positive,4
1516,Western University,"In the quirky world of being a university, July 1 at #WesternU is often the official first day for new faculty members, chairs and appointments. Congratulations and welcome to all who are celebrating a new professional and academic chapter today at Western! https://t.co/jg8qUJFww3",0,2,0,0,1,0,0,4,0,5,positive,5
1517,Western University,"Today, on Canada Day, we acknowledge Treaties with Indigenous Nations and reflect on the many reasons Canadians are fortunate to live on Turtle Island. 
 
As we move forward together to build a more equitable and inclusive society, we recognize there is much more work to do. https://t.co/dn4K8AlmLT",0,0,0,0,0,0,0,0,0,4,positive,4
1518,Western University,"Following the terror attack in #LdnOnt, #WesternU professor and child psychiatrist Javeed Sukhera offers advice to help kids deal with grief and trauma. @ConversationCA @SchulichMedDent https://t.co/WSbSfOVD9Y",1,2,0,2,2,1,1,3,3,3,neutral,0
1519,Western University,The @westernuNTP ground survey crew has returned home from investigating severe weather storms in Mascouche and across Quebec. Read about their findings  in @TorontoStar (translated from @LP_LaPresse) #tornado #westernu https://t.co/cFSzmWsoBM,0,0,0,1,0,0,0,2,0,0,neutral,0
1520,Western Engineering,"RT @westernuEng : We’re extremely #purpleandproud to announce that #westernuEng Class of 2021 graduate Matthew Tutty is this year’s recipient of the @EngineersCanada Gold Medal Student Award.

Congratulations, Matthew on your well-deserved recognition! 
https://t.co/ctL9j0U4fJ #EngAwards21 https://t.co/1s2R5zWDba",0,3,0,0,2,0,2,2,0,4,positive,4
1521,Globe and Mail Events,RT @TheGlobeEvents : Anwar Haque of @westernuScience says recent analysis shows Canadians will be able to save 10 per cent on their energy bills in a 5G environment. #Futureof5G https://t.co/MqOe50thEX,0,0,0,0,1,0,0,1,0,1,positive,1
1522,Western University,"“Many socioeconomically disadvantaged communities had disproportionately higher infection and death rates. At the time of an emergency, like right now, existing social inequities become amplified.” – Kate Choi, @westernusocsci

https://t.co/xg3SZO7dJb",1,2,1,3,0,2,2,0,3,0,negative,-3
1523,Western University,"#COVID19 hasn't been ""the great equalizer"" - far from it. Who you are, where you live, how rich or poor you are  - it makes a difference.",0,0,0,0,0,0,0,0,0,0,neutral,0
1524,Western Continuing Studies,"RT @westernuCS : Congratulations to this year's #westernucs Public Relations Student Award of Excellence recipient, Victoria Almeida!

We are so proud of the contributions you've made and will continue to make to the communications and public relations industry. ??  #WesternU @iabclondon https://t.co/rAgFD3dxEK",0,5,1,0,3,0,1,4,0,5,positive,5
1525,Western University,"Good things are growing at #WesternU with its first rain garden, a new #Indigenous food and medicine garden and a student-driven community garden that's already bearing fruit. @WesternUSC @westernuGeoEnv @westernuSustain #sustainability #biodiversity https://t.co/OEjT5msuIk",0,1,0,0,3,0,1,2,0,4,positive,4
1526,Arthur Labatt Family School of Nursing,"RT @westernuNursing : New article by @AbeOudshoorn, Barbara Sinclair and Christine Baruth published in @ClinSimNursing investigates how stigma reduction occurs in simulated training experiences. @WesternuFHS @WesternU https://t.co/Br0wCLNB0T https://t.co/VHXB9Hpqds",1,0,1,1,0,1,0,0,1,0,negative,-1
1527,Western Mustangs,"RT @WesternMustangs : We wanted to share an inside sneak peak with you, our #WesternMustangs community. Our new stadium turf is complete and it's beautiful! 

Next up is installing the new track, which begins this week. 

For more info: https://t.co/1li5Kw3oev

#RunWithUs #TurflooksTerrific #WesternU https://t.co/GRoijDkmao",1,2,0,1,2,0,1,1,1,3,positive,2
1528,Student Experience,"RT @westernuSE : In this week's episode of Accessibili-tea, Rachel, a recent @kingsatwestern Disability Studies graduate, spills the tea on her experience in the program. Tune in to hear about Rachel's biggest takeaways, her research &amp; some recommended courses. Listen now: https://t.co/YQ8WKQNMA7 https://t.co/TCxE22MBc4",0,0,0,0,0,1,0,0,1,0,negative,-1
1529,U15,RT @U15ca : ImPaKT team expands #COVID19 research to target variants of concern https://t.co/NU3HQxbjkm @WesternU #cdnpse,0,0,0,0,0,0,0,1,0,0,neutral,0
1530,Western International,"RT @westernuIntl : Meet Deschanel, one of the newest members of the #WesternU #purpleandproud alumni family!  

If you'd like to read more about Deschanel and some of our other amazing graduating students, visit https://t.co/bAdjEzDxFL 

@WesternU 
#globalwesternu
#WesternClassof2021 https://t.co/Tdk7w4hQFf",0,0,0,0,0,0,0,0,0,1,positive,1
1531,Research2Reality,RT @r2rnow : “Climate action failure and building resilience to severe weather are clearly linked. Canada needs to address these perilous health risks in tandem with COVID-19 recovery to positively move the country forward.” https://t.co/YF2TZSa1lI via @WesternU https://t.co/a48hzhANdR,0,1,1,2,0,2,0,1,2,4,positive,2
