,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,
Waterloo Engineering,University of Waterloo,,,,,,,,,,2036,,2020-11-26T16:20:55.000Z,Thu Nov 26 16:20:55 +0000 2020,0,"RT @WaterlooENG : Andrea Chakma, an undergraduate student in mechatronics engineering, shares her experience with the Women in Engineering (WiE) community as a student and WiE committee member. @uwaterlooWiE https://t.co/iT4FTr7Qlc",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://youtu.be/n-ntjNPT9LQ ,0,1,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2037,,2020-11-26T16:05:26.000Z,Thu Nov 26 16:05:26 +0000 2020,16,"A scrappy swamp dotted with reeds, mosses, insects and frogs might not look like anything of value, but to @WaterlooSci Professor Rebecca Rooney, these ecosystems are priceless. 

Read more about how wetlands are key to a green, economic future: https://t.co/R9Udf3Dgfb #UWaterloo https://t.co/y84SBJtdnq",5,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/37cxUKE ,1,1,photo,https://pbs.twimg.com/media/EnwwFkeUUAMOwBN.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,2038,,2020-11-26T15:44:47.000Z,Thu Nov 26 15:44:47 +0000 2020,1,"Have you registered for the #UWaterlooSummit yet? 

On Nov 30, join #UWaterloo experts and panelists as we discuss economic recovery through green innovation and cleantech: https://t.co/vzmU3UlH90 @tomrand @ClimateChoices #climateaction #COVID19 https://t.co/SpQn1NlsOg",2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3mLF8vb https://twitter.com/uwaterlooGEDI/status/1331950632467619848 ,4,1,,,https://pbs.twimg.com/media/EnmN7_uVQAIVox9.jpg
Waterloo Int'l,University of Waterloo,,,,,,,,,,2039,,2020-11-26T14:06:26.000Z,Thu Nov 26 14:06:26 +0000 2020,0,"RT @WaterlooINT : Here’s an opportunity to watch a Fireside Chat with @UWaterloo’s Nobel Laureate, Donna Strickland, organized by the Central Board of Secondary Education in India, today at 10am EST. Visit here: https://t.co/TWsM7DH3KA https://t.co/zYQ731np37",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://youtu.be/HplPXSUQJE8 ,0,1,photo,https://pbs.twimg.com/media/EnwP9BuXEAA4RlX.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,2040,,2020-11-25T21:14:52.000Z,Wed Nov 25 21:14:52 +0000 2020,5,Don't miss out on the @UWsustainable seventh-annual #UWaterloo Eco Summit! Learn more and RSVP below ?? https://t.co/Rw7lmd9qnS,1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/envwaterloo/status/1331698508617879552 ,1,1,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2041,,2020-11-25T20:08:54.000Z,Wed Nov 25 20:08:54 +0000 2020,7,"Extreme weather events including floods are becoming more common. Every year, flooding causes millions of dollars in property damage. Approximately 1.7 million Canadian homes are at risk of riverine or overland flooding.

Read more below ??

#UWaterloo #UWaterlooNews https://t.co/yDCE3FT8fo",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/UWaterlooNews/status/1331666558813233152 ,2,0,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2042,,2020-11-25T19:34:13.000Z,Wed Nov 25 19:34:13 +0000 2020,37,"Congratulations to #UWaterloo Professor and 2018 
@NobelPrize winner Donna Strickland and Arthur McDonald on having awards launched in their names that highlight Canadian research excellence. ????

Learn more: https://t.co/bY9Lmz2NbR 
@NSERC_CRSNG @WaterlooSci https://t.co/igQTn2LAiH",4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/39eM2Wd https://twitter.com/NSERC_CRSNG/status/1331614894991532034 ,1,3,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2043,,2020-11-25T18:08:02.000Z,Wed Nov 25 18:08:02 +0000 2020,0,@radicalprodigal @InformedOps ????,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2044,,2020-11-25T17:48:40.000Z,Wed Nov 25 17:48:40 +0000 2020,0,@ElaineE1ho Congratulations @ElaineE1ho! ????,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,
Accelerator Centre,University of Waterloo,,,,,,,,,,2045,,2020-11-25T16:46:49.000Z,Wed Nov 25 16:46:49 +0000 2020,0,"RT @AC_Waterloo : On Nov 30, #UWaterlooSummit returns with #UWaterloo experts and entrepreneurs like #ACclient @Evercloak discussing how breakthroughs in green innovation and technology can drive economic recovery. Register at: https://t.co/byCNWchvey #COVID19 #climateaction https://t.co/4KXp1rAp02",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/35Xd699 ,5,1,photo,https://pbs.twimg.com/media/Enly7_cW8AMnuqt.jpg,
UWaterloo Arts,University of Waterloo,,,,,,,,,,2046,,2020-11-25T16:25:23.000Z,Wed Nov 25 16:25:23 +0000 2020,0,"RT @uwaterlooARTS : Hey @UWaterloo students, there's still time to register for the Global Engagement Seminar on the COVID-19 pandemic (ARTS 490). We're excited to introduce Drs. Joan Donovan (@BostonJoan) and Tim O’Shea (@timosh99) as 2021 Jarislowsky Fellows!

Details: https://t.co/EoSBl2ISBd https://t.co/WjIwa9Va0e",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/3m82E5D ,0,3,photo,https://pbs.twimg.com/media/EnrVQfxXEAMrWac.jpg,https://pbs.twimg.com/media/EnmCP_uW4AAiGVI.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2047,,2020-11-25T15:35:32.000Z,Wed Nov 25 15:35:32 +0000 2020,7,"While developing technical skills is important during a co-op work term, a Japanese software company, @curvegridinc, founded by #UWaterloo graduates, is looking to give their co-op students a different type of learning experience. Learn more: https://t.co/uhUtPZxkde @HireWaterloo https://t.co/hpqUVOi9fn",1,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/2JbJrBI ,1,2,video,https://video.twimg.com/ext_tw_video/1331622544563007489/pu/vid/640x360/Gl2nMzvnfgpOhPSt.mp4?tag=10,https://pbs.twimg.com/media/EnidTRtXUAM8WXB.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2048,,2020-11-25T14:36:10.000Z,Wed Nov 25 14:36:10 +0000 2020,0,@janeaarnold @BJackson_97 @timothyjackson @TomJack_17 Congratulations @BJackson_97! ????,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,5,,,https://video.twimg.com/ext_tw_video/1330556368781258753/pu/vid/1280x720/hvEyYq4wTaZhT4sU.mp4?tag=10
University of Waterloo,University of Waterloo,,,,,,,,,,2049,,2020-11-25T13:45:10.000Z,Wed Nov 25 13:45:10 +0000 2020,9,"#COVID19 has highlighted how careers in public health can be some of the most impactful jobs in health care today. Jesse Kancir (BSc ’08), Ian Cromwell (BSc ’07) and Danielle Wilson (MPH ’11) reflect on finding purpose in this time: https://t.co/b4vibJgXKM #UWaterlooMagazine https://t.co/S8ZStVqULL",1,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/3kMAQCj ,2,0,photo,https://pbs.twimg.com/media/EnrGY7kVEAAqrHy.jpg,https://pbs.twimg.com/media/EniA-h8WEAEQejt.jpg
Concept by Velocity,University of Waterloo,,,,,,,,,,2050,,2020-11-24T19:46:49.000Z,Tue Nov 24 19:46:49 +0000 2020,0,"RT @ConceptUW : Hey, #UWaterloo students! 

Join us today for the ''Cultivating Culture'' working session to develop an understanding of the impacts that culture has on a #startup organization and learn approaches to harnessing good culture! Register at https://t.co/W5ZaBJ7n9O
??Starts at 5:30pm https://t.co/DQr9vWH7wo",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/39dAR0c ,2,0,animated_gif,https://video.twimg.com/tweet_video/EnnNvBXXYAYL8sM.mp4,
UWaterloo Alumni,University of Waterloo,,,,,,,,,,2051,,2020-11-24T18:33:51.000Z,Tue Nov 24 18:33:51 +0000 2020,0,"RT @uwaterlooalumni : In addition to our challenges on Giving Tuesday, you can still give to the Faculty of Applied Health Sciences! This year, their priority is to raise funds for the AHS Scholarships Fund. Learn more: https://t.co/9p3WdPqf0K

@ahswaterloo
#GivingUWaterloo #GivingTuesdayCA https://t.co/fzJdfMzRq7",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/2GzjNph ,2,0,photo,https://pbs.twimg.com/media/EnmfVODVkAEksgV.jpg,
Region of Waterloo Public Health,University of Waterloo,,,,,,,,,,2052,,2020-11-24T18:03:42.000Z,Tue Nov 24 18:03:42 +0000 2020,0,"RT @ROWPublicHealth : All @RegionWaterloo residents should consider COVID-19 to be widely circulating in our community.
Continue to:
? Wash your hands often
? Practice physical distance
? Wear a face covering
? Stay home
? Get tested if you have symptoms
https://t.co/Ge2WXTBY7H https://t.co/rOIpvG1XT1",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://regionofwaterloo.ca/COVID19 ,0,1,photo,https://pbs.twimg.com/media/EnmQSCwXIAIQCXg.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,2053,,2020-11-24T18:03:21.000Z,Tue Nov 24 18:03:21 +0000 2020,1,"@CafePyrusKW @TrishaAbe .@TrishaAbe is the best. Congrats on the new move, @CafePyrusKW!",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,4,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2054,,2020-11-24T16:38:40.000Z,Tue Nov 24 16:38:40 +0000 2020,4,"Stay safe #UWaterloo! ???? 

#WarriorsProtectWarriors https://t.co/pDFIW3FYdA",1,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/UWaterlooPres/status/1331274380450684935 ,2,0,,,https://pbs.twimg.com/media/EnhlT1rVoAAzWDt.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2055,,2020-11-24T15:45:56.000Z,Tue Nov 24 15:45:56 +0000 2020,3,"“Partial partitioning is a catastrophic failure that is easy to manifest and is deterministic, which means if a sequence of events happens, the failure is going to occur,” said Samer Al-Kiswany, study co-author. 

Read more ??

#UWaterloo #UWaterlooNews @WaterlooMath https://t.co/hKPTxUnCSC",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/UWaterlooNews/status/1331262390936199168 ,2,1,,,https://pbs.twimg.com/media/EnhcdofUwAIzD_h.jpg
Waterloo Mathematics,University of Waterloo,,,,,,,,,,2056,,2020-11-24T15:23:07.000Z,Tue Nov 24 15:23:07 +0000 2020,0,"RT @WaterlooMath : Clinical trials in medicine are slow, expensive, and most fail. Can mathematical models help us find life-saving drugs faster and more efficiently?
Anita Layton, Canada 150 Research Chair answers this in E-Ties:  https://t.co/s0aYWRjWCi https://t.co/HFikjxg0OQ",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/3kNygMh ,0,0,photo,https://pbs.twimg.com/media/EnmN7_uVQAIVox9.jpg,https://pbs.twimg.com/media/EnhNrUYVkAAVKjl.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2057,,2020-11-24T15:22:21.000Z,Tue Nov 24 15:22:21 +0000 2020,0,@bethgpalmer @CityKitchener ????,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2058,,2020-11-24T14:21:13.000Z,Tue Nov 24 14:21:13 +0000 2020,0,@SGanowski @ers_uw ????,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2059,,2020-11-24T14:21:02.000Z,Tue Nov 24 14:21:02 +0000 2020,2,@jin_oceanvir It's never too early! ????,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2060,,2020-11-24T14:20:24.000Z,Tue Nov 24 14:20:24 +0000 2020,2,@CityKitchener @berryonline We are grateful for this partnership and excited to see this project develop! ????,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2061,,2020-11-24T14:19:10.000Z,Tue Nov 24 14:19:10 +0000 2020,2,@divalbanerjee @ParthSareen_ Thanks @divalbanerjee! Happy Tuesday. ????,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,2,,,https://pbs.twimg.com/media/EngzSOqVcAIxeEc.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2062,,2020-11-24T14:18:21.000Z,Tue Nov 24 14:18:21 +0000 2020,0,@UWaterlooGSPA ????,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,1,,,https://video.twimg.com/amplify_video/1330343448977813506/vid/1280x720/-yvBBGI_Uh2q03Xn.mp4?tag=13
University of Waterloo,University of Waterloo,,,,,,,,,,2063,,2020-11-24T14:18:07.000Z,Tue Nov 24 14:18:07 +0000 2020,2,@dwarfparatri @brittlestar @Much We miss Halloween concerts. ??,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,3,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2064,,2020-11-24T14:13:33.000Z,Tue Nov 24 14:13:33 +0000 2020,71,The Innovation Arena is coming to @UWaterloo! Learn more about the #UWaterloo partnership with @CityKitchener aiming to further develop the Health Sciences Campus in the #DowntownKitchener Innovation District: https://t.co/A8mXp9cH0d https://t.co/ZJ7CAvl6qI,4,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3m4XhnN ,2,2,photo,https://pbs.twimg.com/media/EnmCP_uW4AAiGVI.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,2065,,2020-11-23T21:32:45.000Z,Mon Nov 23 21:32:45 +0000 2020,20,"Waterloo Region moved into the red zone today which means changes to some #UWaterloo campus facilities including dining areas and athletics. Classes, labs and research operations will continue as they have been. 

Learn more about campus changes: https://t.co/0e4FhmykS3 https://t.co/JtKwkGM8O3",8,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://bit.ly/3pWCcOE ,1,0,photo,https://pbs.twimg.com/media/EnidTRtXUAM8WXB.jpg,
Sportsnet PR,University of Waterloo,,,,,,,,,,2066,,2020-11-23T21:07:12.000Z,Mon Nov 23 21:07:12 +0000 2020,0,"RT @SportsnetPR : The @Sportsnet Hockey Hack: Powered by @Rogers 5G wrapped up yesterday, with students from @UWaterloo presenting applications they designed to enhance the fan experience ???????

More details ?? https://t.co/mcVkpMtJy3 https://t.co/UqkV7OKvwb",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,http://sprtsnt.ca/2UyUqYd ,0,3,video,https://video.twimg.com/ext_tw_video/1330556368781258753/pu/vid/1280x720/hvEyYq4wTaZhT4sU.mp4?tag=10,
Waterloo Science,University of Waterloo,,,,,,,,,,2067,,2020-11-23T20:57:40.000Z,Mon Nov 23 20:57:40 +0000 2020,0,"RT @WaterlooSci : Prof. Hawthorn's lab in #UWaterlooSci is constantly pushing the synchrotron they use to near it's limits, in order to study the quantum mechanical properties of superconductive materials!

https://t.co/ktAMJxIPYq https://t.co/51HM5US2EJ",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://uwaterloo.ca/science/news/professor-david-hawthorns-lab-uses-x-rays-see-waves ,1,0,photo,https://pbs.twimg.com/media/EniA-h8WEAEQejt.jpg,
University of Waterloo,University of Waterloo,,,,,,,,,,2068,,2020-11-23T19:45:00.000Z,Mon Nov 23 19:45:00 +0000 2020,9,"Tomorrow, @QuantumIQC will be live with @WaterlooMath
faculty member David Gosset to talk #quantum algorithms, hockey and more during the #pandemic. 

Tune in to the live event and set a reminder here: https://t.co/8M0seNmgvv 
@QuantumGosset #UWaterloo #COVID19",2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://youtu.be/x3dtiBTljRQ ,4,3,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2069,,2020-11-23T18:43:01.000Z,Mon Nov 23 18:43:01 +0000 2020,7,"What does “herd immunity” mean? Is there a use for herd immunity as one tool in a broader strategy? @WaterlooSci Professor Niyaesh Afshordi answers these questions, and more, in our #UWaterlooNews Q and A. 

Read more ??

#UWaterloo #COVID19 https://t.co/CRut8IwXQN",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/UWaterlooNews/status/1330944546952405002 ,3,1,,,https://pbs.twimg.com/media/EnSXtloVkAIvies.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2070,,2020-11-23T18:39:23.000Z,Mon Nov 23 18:39:23 +0000 2020,2,@ConceptUW @UWVelocity @climatechangeUW Great story! ????,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,3,,,
University of Waterloo,University of Waterloo,,,,,,,,,,2071,,2020-11-23T17:41:27.000Z,Mon Nov 23 17:41:27 +0000 2020,2,@envwaterloo @tomrand @ClimateChoices We can't wait for the #UWaterlooSummit! ????,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,1,2,,,https://pbs.twimg.com/media/EnRyAE8VEAEd454.jpg
UWaterloo Alumni,University of Waterloo,,,,,,,,,,2072,,2020-11-23T17:40:58.000Z,Mon Nov 23 17:40:58 +0000 2020,0,"RT @uwaterlooalumni : Unlock an extra $5,000 when 100 donors are reached for the Engineering Diversity Fund! Special thanks to the Dean of Engineering, Mary Wells, for being our challenge champion. Learn more: https://t.co/9p3WdPqf0K

@WaterlooENG
#GivingUWaterloo #GivingTuesdayCA https://t.co/Zp28NQF8s0",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,https://bit.ly/2GzjNph ,2,1,photo,https://pbs.twimg.com/media/EnhlT1rVoAAzWDt.jpg,https://pbs.twimg.com/media/EnRkJWVVgAMg6-V.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2073,,2020-11-23T16:45:23.000Z,Mon Nov 23 16:45:23 +0000 2020,13,.@UWVelocity and @ConceptUW are focused on social and economic impact by equipping founders to scale their solutions to real-world problems like #climatechange – one of the most pressing issues of our time. Read more: https://t.co/SbAfUjEQap #UWaterlooSummit #UWaterloo https://t.co/87Oi4Yex6v,3,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/35WSsrd ,3,2,photo,https://pbs.twimg.com/media/EnhcdofUwAIzD_h.jpg,https://pbs.twimg.com/media/EnRMPNAVkAMzG0h.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2074,,2020-11-23T15:40:47.000Z,Mon Nov 23 15:40:47 +0000 2020,17,"Interested in graduate studies? Join @UWaterlooGSPA on November 25 to learn more about preparing your graduate application, admission requirements, application process and more. Register today: https://t.co/xj2y12wP98 #UWaterloo https://t.co/bcLaeWR3dm",8,en,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>",Tweet,https://bit.ly/3lKKneE ,1,1,photo,https://pbs.twimg.com/media/EnhNrUYVkAAVKjl.jpg,https://pbs.twimg.com/media/EnOSuB8VgAIrWqk.jpg
University of Waterloo,University of Waterloo,,,,,,,,,,2075,,2020-11-23T15:06:09.000Z,Mon Nov 23 15:06:09 +0000 2020,8,"Stay safe, #UWaterloo! ????

#WarriorsProtectWarriors https://t.co/oeT5eVdMyM",0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/WlooWarriors/status/1330888523583549442 ,2,0,,,https://pbs.twimg.com/media/EnNfScVUYAIRDSF.jpg
